Date,BTC,ETH,XRP,ADA
9/14/2021,47039.2,3421.45,1.095401869,2.493787228
9/15/2021,48130.2,3615.13,1.119048443,2.419203776
9/16/2021,47801.5,3568.62,1.08968065,2.347343187
9/17/2021,47235,3397.24,1.064756193,2.372000943
9/18/2021,48213.7,3429.25,1.075305806,2.280970389
9/19/2021,47255.9,3323,1.047125952,2.074227602
9/20/2021,43012.9,2977.31,0.91869142,1.979788592
9/21/2021,40683,2759.55,0.872420319,2.256902504
9/22/2021,43575.1,3078.72,1.002341382,2.33112962
9/23/2021,44879.6,3153.49,1.001024254,2.278968044
9/24/2021,42840.7,2930.61,0.944597364,2.303019299
9/25/2021,42705.5,2924.53,0.940793164,2.205535374
9/26/2021,43228.5,3064.64,0.943255979,2.13225979
9/27/2021,42171.7,2927.15,0.921199368,2.037469641
9/28/2021,41049,2807.19,0.893378596,2.06512475
9/29/2021,41522.1,2848.28,0.92673683,2.112860506
9/30/2021,43824.4,3000.45,0.95195199,2.256172272
10/1/2021,48159.5,3306.19,1.041932448,2.247741239
10/2/2021,47662.4,3387.63,1.03650587,2.253958012
10/3/2021,48174.3,3419.25,1.05528737,2.195359653
10/4/2021,49178.3,3384.51,1.044252823,2.232940492
10/5/2021,51487.9,3515.3,1.083516274,2.210512759
10/6/2021,55344.5,3575.85,1.076563155,2.276534468
10/7/2021,53775,3588.51,1.066871748,2.234730803
10/8/2021,53963.8,3563.84,1.061077738,2.264443296
10/9/2021,55074.1,3575.83,1.160005722,2.193206351
10/10/2021,54690.5,3415.51,1.136152439,2.173920809
10/11/2021,57487.4,3542.37,1.137436484,2.112021509
10/12/2021,56007.4,3490.61,1.098213099,2.186609317
10/13/2021,57376.6,3597.42,1.127361938,2.159923322
10/14/2021,57359.5,3791.85,1.126755342,2.220144076
10/15/2021,61691.2,3868.44,1.141798953,2.17863661
10/16/2021,60883.8,3832.25,1.134369214,2.155824302
10/17/2021,61571.8,3847.18,1.092346688,2.131044426
10/18/2021,61986.7,3742.11,1.08249142,2.111695777
10/19/2021,64300,3876.6,1.091279498,2.188871372
10/20/2021,66017.7,4160.43,1.138982438,2.137442643
10/21/2021,62210.8,4053.9,1.090222048,2.156309175
10/22/2021,60687.6,3972.3,1.088594391,2.166707376
10/23/2021,61284.9,4165.6,1.093285963,2.119731423
10/24/2021,60838.8,4082.64,1.08244972,2.14723232
10/25/2021,62996.6,4216.2,1.095724984,2.139468953
10/26/2021,60437.1,4131.47,1.108687716,1.913791114
10/27/2021,58455.4,3925.44,0.995863625,1.990258413
10/28/2021,60608.1,4288.26,1.057222657,2.013008561
10/29/2021,62258,4415.04,1.081432552,1.955579271
10/30/2021,61892.4,4325.43,1.084081877,1.965096696
10/31/2021,61343.6,4292.06,1.113814459,1.950196345
11/1/2021,60949.5,4322.64,1.093388939,1.972173393
11/2/2021,63152.2,4593.85,1.137766783,2.063660836
11/3/2021,62998.9,4608.82,1.207747825,1.983427217
11/4/2021,61411.4,4537.78,1.200118751,1.981658428
11/5/2021,61073.1,4486.03,1.159956459,2.005779904
11/6/2021,61539.3,4516.16,1.152257831,2.020427617
11/7/2021,63272.2,4616.89,1.216725451,2.130279432
11/8/2021,67582.6,4818.97,1.286267581,2.274850877
11/9/2021,66938,4731.59,1.2601957,2.100602715
11/10/2021,64976.6,4632.22,1.192703058,2.100602715
